0.5,-0.9,11.731,11.672,11.745,11.816,11.731,11.671,11.929,11.531,11.522,11.969,11.704,11.976
0.1,-0.9,11.589,11.523,11.192,11.257,11.459,11.574,11.117,11.364,11.523,11.673,11.221,11.381
-0.3,-0.9,11.747,12.348,12.309,12.439,12.387,11.952,12.204,12.194,11.787,13.716,12.74,12.495
-0.7,-0.9,13.326,13.359,13.969,14.898,13.523,13.7,13.807,14.114,13.726,14.989,15.908,14.466
-1.1,-0.9,13.49,13.2,14.228,14.486,13.929,13.102,12.802,13.125,12.353,12.176,12.04,11.939
-1.5,-0.9,13.4,12.504,12.709,12.489,13.437,12.907,12.648,13.505,12.6,12.744,12.682,13.045
-1.9,-0.9,11.74,12.078,12.069,11.648,12.024,11.894,11.607,11.684,11.664,11.696,11.87,11.909
1.9,-0.5,11.695,11.638,12.052,11.826,11.68,11.639,12.092,12.079,11.638,11.99,11.682,11.89
1.5,-0.5,11.833,11.822,11.573,11.969,11.74,11.873,11.51,12.059,11.715,11.604,11.554,11.642
1.1,-0.5,11.677,11.623,11.855,11.813,11.811,11.545,11.524,11.727,11.581,11.906,11.813,11.786
0.7,-0.5,11.72,11.76,11.716,12.059,11.537,12.08,11.983,11.871,12.099,12.025,11.995,12.062
0.3,-0.5,11.709,11.585,11.932,11.588,11.639,11.866,12.016,11.838,11.808,11.954,11.958,11.645
-0.1,-0.5,11.382,11.475,11.57,11.535,11.178,11.356,11.34,11.525,11.456,11.525,11.155,11.485
-0.5,-0.5,13.833,14.562,13.048,13.178,13.495,12.933,12.279,13.618,12.86,12.5,14.47,14.117
-0.9,-0.5,15.289,14.956,13.542,13.847,13.656,13.916,14.679,13.456,13.842,13.278,12.402,12.592
-1.3,-0.5,11.673,12.068,12.124,11.929,11.639,11.768,11.684,11.339,11.451,11.343,11.186,11.081
-1.7,-0.5,11.878,11.725,11.814,11.75,11.571,11.73,11.84,11.998,11.733,11.638,12.069,11.625
-2.1,-0.5,11.899,11.976,11.657,11.668,11.559,11.518,11.952,12.075,11.65,11.715,11.7,11.663
-1.9,-0.1,12.095,11.988,11.796,11.859,12.034,12.015,11.812,11.545,11.719,11.718,11.734,11.965
-1.5,-0.1,12.067,12.042,12.014,11.522,11.52,11.862,11.852,12.033,11.739,11.66,11.59,11.699
-1.1,-0.1,11.256,11.329,11.28,11.398,11.636,11.629,11.48,11.438,11.506,11.67,11.553,11.315
-0.7,-0.1,13.703,14.427,14.336,14.038,14.598,15.655,14.178,14.232,14.967,14.722,15.284,16.315
-0.3,-0.1,13.198,12.255,12.5,11.849,11.929,11.824,12.096,12.143,12.027,12.052,12.5,12.257
0.1,-0.1,11.021,11.388,11.604,11.437,11.433,11.217,11.529,11.476,11.373,11.394,11.244,11.345
0.5,-0.1,11.71,11.824,11.935,11.538,12.003,12.009,11.614,11.837,12.056,11.702,11.7,11.862
0.9,-0.1,11.616,11.991,11.619,11.694,11.804,11.803,11.802,11.617,11.797,11.552,11.832,11.61
1.3,-0.1,12.052,11.925,11.594,11.559,11.568,11.505,11.531,11.633,11.866,11.771,11.83,11.552
1.7,-0.1,11.673,11.526,11.722,11.602,11.794,12.051,11.534,11.923,11.503,11.773,11.596,11.685
1.9,0.3,11.831,11.588,12.017,11.723,11.86,11.746,11.701,11.858,11.853,11.517,11.57,11.639
1.5,0.3,12.052,11.64,11.911,11.524,11.554,11.939,11.879,11.852,11.966,11.882,11.739,12.046
1.1,0.3,11.554,11.648,11.881,11.926,12.087,11.591,12.035,12.081,11.894,11.536,11.999,12.062
0.7,0.3,11.655,11.602,11.585,11.885,11.892,11.989,11.904,11.849,11.817,11.602,11.611,11.519
0.3,0.3,11.756,11.641,11.548,11.604,11.777,12.046,11.911,11.56,11.995,11.911,11.8,11.856
-0.1,0.3,12.02,11.472,11.472,11.284,11.657,11.663,11.602,11.577,11.545,11.333,11.351,11.21
-0.5,0.3,12.181,12.655,14.485,12.922,12.969,15.359,14.188,13.728,13.75,13.434,13.032,13.824
-0.9,0.3,14.29,12.559,11.845,12.704,12.807,11.84,11.703,11.569,11.616,11.807,12.02,12.092
-1.3,0.3,11.577,11.319,11.39,11.417,11.402,11.586,11.441,11.655,11.453,11.299,11.487,11.221
-1.7,0.3,11.847,11.665,12.026,11.537,12.018,11.967,11.917,11.6,12.077,11.833,11.576,11.526
-2.1,0.3,12.04,12.071,11.752,11.744,11.658,11.954,11.98,11.561,11.688,11.504,12.019,11.755
-1.9,0.7,11.631,11.708,11.793,11.778,11.994,11.743,11.896,11.588,11.978,11.673,11.96,11.813
-1.5,0.7,12.08,11.678,11.776,11.622,11.697,11.921,11.812,11.903,11.671,11.726,11.839,12.004
-1.1,0.7,11.416,11.594,11.167,11.563,11.069,11.386,11.448,11.588,11.529,11.243,11.104,11.088
-0.7,0.7,11.376,12.772,12.298,12.969,12.318,11.849,13.848,12.64,12.842,13.479,14.168,14.453
-0.3,0.7,12.188,11.959,11.898,11.758,11.596,11.826,11.784,11.66,11.243,11.25,11.19,11.282
0.1,0.7,11.351,11.338,11.387,11.536,11.393,11.347,11.101,11.163,11.605,11.456,11.354,11.337
0.5,0.7,11.76,11.743,11.809,12.022,12.065,11.839,11.699,11.884,11.509,11.588,11.734,11.875
0.9,0.7,11.971,11.681,11.663,11.859,11.646,11.851,12.061,11.723,11.556,11.545,11.794,11.653
1.3,0.7,11.815,11.954,11.639,11.514,12.074,11.707,11.648,11.598,11.697,11.776,12.032,12.043
1.7,0.7,11.699,11.716,12.04,12.04,11.806,11.923,11.807,11.734,11.683,11.722,12.043,11.96
1.9,1.1,11.759,11.575,12.045,11.772,11.839,11.597,11.944,11.98,11.511,11.995,11.799,11.838
1.5,1.1,11.931,11.87,11.862,11.535,12.096,11.501,11.653,11.74,11.597,11.823,11.818,12.038
1.1,1.1,12.05,11.713,11.719,11.564,11.963,11.837,12.007,11.953,11.766,11.991,12.046,11.721
0.7,1.1,12.034,11.718,11.859,12.099,11.688,11.828,11.823,11.677,11.96,11.776,11.847,11.703
0.3,1.1,11.581,11.541,11.901,12.02,11.535,11.83,12.046,11.884,11.909,11.508,11.965,11.871
-0.1,1.1,11.417,11.241,11.167,11.262,11.093,11.476,11.333,11.091,11.535,11.563,11.414,11.327
-0.5,1.1,11.229,11.893,11.741,11.291,11.315,11.43,11.571,11.453,11.38,11.533,11.547,11.381
-0.9,1.1,11.572,12.02,12.037,11.869,11.526,11.917,11.71,12.031,11.929,11.503,11.897,11.552
-1.3,1.1,12.036,11.775,11.552,11.516,11.988,12.056,12.061,11.626,11.776,11.6,11.782,11.725
-1.7,1.1,11.892,11.547,11.823,11.694,11.747,12.067,12.057,11.788,12.052,11.72,11.632,11.612
-2.1,1.1,11.524,12.043,11.757,11.778,11.73,12.042,11.853,11.568,12.093,11.931,11.862,11.986
-1.9,1.5,11.803,11.669,11.87,11.559,11.814,11.862,11.561,11.579,12.06,11.596,11.611,11.934
-1.5,1.5,12.037,11.868,11.835,11.843,12.035,12.056,11.72,11.538,11.777,11.667,11.619,11.905
-1.1,1.5,11.731,11.897,11.636,11.696,11.744,11.57,11.666,11.548,12.043,11.887,12.017,12.048
-0.7,1.5,11.675,11.62,11.563,11.77,11.863,11.704,11.66,11.876,11.732,11.672,11.575,11.993
-0.3,1.5,11.64,12.076,11.506,11.847,11.557,11.522,11.636,11.747,11.862,11.693,11.887,11.829
0.1,1.5,11.621,11.899,11.535,11.545,11.702,11.823,11.501,11.883,11.836,11.593,11.762,11.509
0.5,1.5,11.728,11.825,11.694,11.534,11.587,11.942,12.036,12.014,12.008,11.733,11.868,11.557
0.9,1.5,11.857,12.021,11.968,11.681,11.647,11.609,11.772,11.958,11.671,12.037,11.942,11.809
1.3,1.5,11.661,11.834,11.701,11.813,11.727,11.756,11.847,12.086,11.898,12.033,11.682,12.071
1.7,1.5,11.873,11.513,11.872,11.837,11.662,11.559,11.689,11.969,11.861,11.736,11.526,12.006
1.9,1.9,11.983,11.79,12.096,11.645,11.629,11.682,12.096,12.061,11.894,11.905,12.001,12.061
1.5,1.9,11.562,11.985,11.889,12.048,11.88,11.968,12.09,11.943,11.686,11.651,11.722,12.084
1.1,1.9,11.938,11.942,11.824,11.995,11.98,11.822,12.079,11.652,11.699,12.07,11.897,11.724
0.7,1.9,11.889,11.843,11.639,11.767,11.625,11.961,11.9,11.932,11.613,11.875,12.037,11.693
0.3,1.9,11.785,11.505,11.944,12.089,12.038,11.883,11.936,11.916,11.56,11.624,11.664,11.97
-0.1,1.9,12.06,11.931,12.033,11.847,11.947,12.036,11.7,11.964,11.672,11.566,12.099,11.627
-0.5,1.9,11.558,11.77,12.016,11.641,11.822,11.536,11.814,11.948,11.713,11.84,12.001,12.075
-0.9,1.9,11.859,11.896,11.858,11.986,12.082,11.605,11.664,11.691,11.821,11.665,11.975,12.058
-1.3,1.9,11.64,11.952,11.893,11.771,11.839,11.75,11.931,11.806,12.094,11.543,11.894,11.719
-1.7,1.9,11.519,11.983,12.049,11.65,11.631,11.944,11.967,11.964,11.517,11.595,11.826,11.707
-2.1,1.9,11.848,11.517,11.76,12.073,12.015,12.036,11.549,11.844,11.926,11.53,11.732,11.916
