-0.5,-0.9,13.72,14.681,14.583,14.052,13.926,13.803,14.032,14.212,14.787,15.13,14.359,14.798
-0.9,-0.9,16.173,16.138,15.724,15.753,16.059,16.201,15.433,15.743,15.888,15.148,15.045,15.917
-1.3,-0.9,13.204,12.555,13.073,13.168,12.984,12.388,13.109,12.67,12.733,12.635,12.569,12.711
-1.7,-0.9,13.312,12.427,13.132,12.971,12.897,13.38,13.654,12.952,12.663,13.009,13.303,12.639
-2.1,-0.9,12.66,13.195,12.878,13.628,13.024,13.521,13.134,13.597,13.181,13.042,13.559,12.45
1.7,-0.5,13.293,12.017,12.099,13.444,12.732,12.561,12.142,13.038,13.576,13.54,12.317,13.15
1.3,-0.5,12.651,13.629,13.228,13.16,12.444,13.389,12.401,12.652,12.289,12.576,13.425,13.468
0.9,-0.5,13.248,12.061,12.682,13.678,12.767,12.886,13.674,13.508,12.414,12.808,13.245,12.227
0.5,-0.5,13.428,12.42,13.52,12.426,12.224,12.204,13.274,12.235,12.339,12.902,12.059,12.344
0.1,-0.5,12.262,12.334,12.128,12.038,11.823,11.894,12.03,11.862,11.906,12.14,12.181,12.042
-0.3,-0.5,12.165,13.04,14.124,13.067,13.028,13.377,14.022,12.784,13.552,14.53,14.04,13.509
-0.7,-0.5,19.056,17.63,16.288,16.582,16.956,18.004,17.542,17.03,16.673,18.876,17.904,16.083
-1.1,-0.5,14.998,13.253,13.378,12.835,12.495,14.283,13.062,13.817,13.96,14.1,13.044,12.531
-1.5,-0.5,13.408,13.385,12.118,12.144,13.109,12.589,12.284,12.717,13.206,13.206,13.651,13.277
-1.9,-0.5,12.22,13.496,12.645,13.361,12.524,12.977,12.179,13.631,13.459,13.119,13.263,12
-2.1,-0.1,12.075,12.599,12.714,12.241,13.503,12.338,13.24,13.668,13.635,12.39,13.01,12.466
-1.7,-0.1,13.247,12.995,13.016,12.596,12.411,13.533,12.227,12.164,12.957,12.283,12.965,13.022
-1.3,-0.1,11.753,11.631,11.553,11.674,11.671,11.749,11.601,11.761,11.665,11.577,11.637,11.706
-0.9,-0.1,14.247,13.996,15.423,13.384,14.952,13.697,13.97,14.781,13.824,15.439,13.408,14.924
-0.5,-0.1,17.498,17.149,14.899,16.878,15.715,15.797,15.016,15.273,15.512,18.006,16.359,15.61
-0.1,-0.1,12.02,12.04,11.934,12.026,11.931,12.11,12.358,12.147,12.028,11.998,12.01,11.847
0.3,-0.1,12.646,13.102,13.528,12.999,12.495,12.507,12.865,12.85,12.873,12.345,12.13,12.483
0.7,-0.1,12.678,12.238,13.39,13.539,12.01,13.513,13.462,13.66,12.281,12.027,12.954,13.536
1.1,-0.1,12.267,12.411,13.263,12.277,12.743,12.471,13.37,12.682,12.91,12.044,13.582,12.859
1.5,-0.1,12.534,13.458,12.111,13.584,12.494,12.976,13.625,12.444,13.059,12.506,12.159,13.223
1.9,-0.1,12.42,13.653,12.007,13.166,13.592,12.025,12.921,13.639,12.542,13.466,13.025,12.977
1.7,0.3,12.695,13.42,12.863,12.443,12.675,12.861,12.818,12.509,12.556,12.321,12.606,12.718
1.3,0.3,12.244,12.085,12.385,12.423,12.96,12.11,12.354,12.002,12.615,13.6,13.141,12.038
0.9,0.3,12.141,13.603,12.492,13.548,12.459,12.398,12.554,12.687,13.553,12.183,12.151,13.571
0.5,0.3,12.052,13.371,12.144,13.351,12.312,13.383,12.227,13.616,13.12,13.269,13.004,12.624
0.1,0.3,11.785,11.853,11.794,11.834,12.163,11.86,11.772,11.828,11.82,11.867,11.846,12.032
-0.3,0.3,11.952,11.978,11.741,11.883,11.849,11.924,12.197,12.185,12.489,12.329,12.034,12.018
-0.7,0.3,19.341,19.451,18.35,19.085,20.522,19.046,20.402,17.972,20.291,20.94,17.814,19.474
-1.1,0.3,11.782,11.701,11.709,11.779,11.781,11.705,11.693,11.811,11.681,11.607,11.655,11.514
-1.5,0.3,13.19,13.342,12.697,12.304,12.055,12.091,13.63,12.489,13.266,12.121,12.172,12.257
-1.9,0.3,13.156,12.084,12.753,13.066,13.273,13.317,12.259,12.99,12.878,13.445,12.088,12.596
-2.1,0.7,13.446,13.111,12.601,13.129,12.288,13.551,12.152,12.124,12.647,12.007,13.306,13.333
-1.7,0.7,13.533,13.654,12.967,13.258,12.924,12.561,13.137,12.488,12.291,13.464,12.383,12.79
-1.3,0.7,11.563,11.51,11.499,11.643,11.42,11.791,11.499,11.567,11.703,11.439,11.602,11.551
-0.9,0.7,11.59,11.673,11.682,11.261,11.767,11.684,11.633,11.58,11.699,11.584,11.61,11.651
-0.5,0.7,22.77,19.462,19.016,20.805,18.014,20.934,24.904,19.1,17.549,19.821,19.811,19.215
-0.1,0.7,11.839,11.896,11.758,11.843,11.723,11.775,11.876,11.691,11.861,11.785,11.678,11.827
0.3,0.7,12.609,12.965,12.593,13.021,12.984,13.304,13.343,13.232,13.643,13.437,12.771,13.507
0.7,0.7,12.435,12.435,12.242,13.568,13.523,13.615,12.803,12.591,12.378,13.269,12.867,13.42
1.1,0.7,12.793,12.76,13.259,12.896,12.753,12.487,13.629,13.621,12.108,12.865,13.539,13.673
1.5,0.7,12.733,12.167,13.136,12.646,12.094,12.24,12.519,13.306,12.687,13.413,13.068,12.425
1.9,0.7,12.684,12.047,12.971,12.415,12.224,13.226,12.402,13.562,12.19,12.288,13.051,13.238
1.7,1.1,13.456,13.53,13.492,13.211,12.673,13.245,12.79,13.194,13.043,12.659,13.685,13.445
1.3,1.1,12.635,12.204,13.488,12.423,12.036,12.692,13.046,12.655,12.374,12.461,13.201,12.211
0.9,1.1,12.372,13.2,12.24,13.304,12.49,12.885,12.21,12.062,12.453,13.261,12.328,12.26
0.5,1.1,12.737,12.059,13.214,13.165,12.83,13.432,13.251,13.097,12.32,13.206,12.086,12.868
0.1,1.1,11.52,11.665,11.715,11.606,11.512,11.675,11.831,11.811,11.942,11.857,11.857,11.743
-0.3,1.1,11.845,11.663,11.683,11.863,11.872,11.81,11.861,11.783,11.625,11.683,11.758,11.85
-0.7,1.1,13.062,11.689,11.787,11.583,11.571,11.714,11.602,11.665,11.651,11.579,12.329,11.727
-1.1,1.1,12.12,12.583,13.109,13.661,12.368,13.35,13.59,12.418,12.414,12.416,13.505,12.006
-1.5,1.1,13.156,12.583,13.216,12.442,13.009,12.526,12.089,13.106,12.899,13.375,12.201,13.085
-1.9,1.1,13.459,13.337,12.83,13.37,13.645,13.678,13.271,13.464,13.656,12.677,12.204,12.415
-2.1,1.5,13.032,12.474,13.591,12.155,12.323,13.41,12.838,12.678,12.202,12.136,13.614,13.401
-1.7,1.5,12.276,12.716,12.199,12.319,13.21,13.012,13.597,12.436,13.009,13.409,13.683,12.794
-1.3,1.5,13.312,12.041,13.164,12.604,12.201,12.844,12.918,13.053,12.722,13.345,12.354,13.43
-0.9,1.5,12.716,12.473,13.649,13.235,13.017,12.116,12.163,13.405,12.12,12.044,13.655,12.404
-0.5,1.5,12.996,12.488,13.293,13.344,12.878,12.168,13.393,12.929,13.092,13.568,12.108,12.69
-0.1,1.5,13.239,12.679,12.685,13.153,13.171,12.685,12.333,12.068,13.19,13.418,12.283,13.618
0.3,1.5,12.43,12.346,12.843,13.362,13.485,13.231,13.163,12.614,12.144,13.292,12.089,13.301
0.7,1.5,13.289,12.753,13.264,13.608,12.603,13.331,13.684,13.676,12.423,13.416,13.349,13.557
1.1,1.5,12.117,12.298,12.152,13.544,12.953,13.379,12.721,13.287,13.195,12.362,13.414,12.282
1.5,1.5,13.253,13.048,12.662,13.045,12.511,13.605,12.992,12.803,12.93,12.676,13.057,12.504
1.9,1.5,13.321,12.951,12.305,12.132,13.353,12.863,13.122,13.379,13.072,13.69,12.611,12.115
1.7,1.9,12.723,13.215,13.539,12.246,12.597,12.804,12.947,12.198,13.078,13.606,12.581,12.284
1.3,1.9,13.455,13.631,13.7,13.058,13.205,12.548,12.829,13.08,13.546,12.745,12.783,13.379
0.9,1.9,12.89,13.033,12.063,12.879,12.276,12.473,12.363,13.544,12.57,13.265,12.873,13.649
0.5,1.9,13.197,12.101,13.696,12.385,13.552,13.277,12.647,12.068,12.748,12.09,12.165,13.679
0.1,1.9,12.965,13.677,13.485,13.184,13.448,13.568,12.642,13.167,13.224,13.357,13.003,13.629
-0.3,1.9,13.433,12.808,13.679,13.271,12.317,13.367,12.41,12.857,12.362,12.055,13.039,12.126
-0.7,1.9,13.596,12.709,12.959,13.379,12.092,12.788,12.889,12.083,12.467,13.224,12.979,13.522
-1.1,1.9,12.002,12.363,12.574,12.542,13.321,13.618,12.37,13.192,12.951,12.368,12.85,12.004
-1.5,1.9,12.149,12.05,12.023,13.221,12.047,13.205,13.464,12.99,12.732,12.236,12.253,13.365
-1.9,1.9,12.039,12.567,13.569,12.168,12.852,12.678,13.046,12.29,13.112,13.57,13.286,12.109
